epoch,fit/bisim_loss,fit/lambda_bisim,fit/loss,fit/pred_loss,fit/sigreg_loss,step
0,8.414533615112305,1.0,22.678916931152344,0.20188316702842712,156.0,49
0,6.430326461791992,1.0,18.611515045166016,0.18118847906589508,133.0,99
0,4.552889823913574,1.0,15.02968692779541,0.16429702937602997,114.5,149
