epoch,fit/bisim_loss,fit/lambda_bisim,fit/loss,fit/pred_loss,fit/sigreg_loss,step
0,9.301410675048828,1.0,12.97409439086914,0.25080862641334534,38.0,49
0,8.622953414916992,1.0,12.32818603515625,0.23648296296596527,38.5,99
0,7.507869720458984,1.0,11.301679611206055,0.21568477153778076,39.75,149
0,6.090577602386475,1.0,9.994418144226074,0.18509049713611603,41.25,199
